"id","Symbol","EnsemblID","Synonyms"
"10347","MYH4","ENSG00000264424","MyHC-2B"
"10348","MYH4","ENSG00000264424","MyHC-IIb"
"10349","MYH6","ENSG00000197616","ASD3"
"10350","MYH6","ENSG00000197616","CMD1EE"
"10351","MYH6","ENSG00000197616","CMH14"
"10352","MYH6","ENSG00000197616","MYHC"
"10353","MYH6","ENSG00000197616","MYHCA"
"10354","MYH6","ENSG00000197616","SSS3"
"10355","MYH6","ENSG00000197616","alpha-MHC"
"10356","MYH7","ENSG00000092054","CMD1S"
"10357","MYH7","ENSG00000092054","CMH1"
"10358","MYH7","ENSG00000092054","MPD1"
"10359","MYH7","ENSG00000092054","MYHCB"
"10360","MYH7","ENSG00000092054","SPMD"
"10361","MYH7","ENSG00000092054","SPMM"
"10362","MYH8","ENSG00000133020","DA7"
"10363","MYH8","ENSG00000133020","MyHC-peri"
"10364","MYH8","ENSG00000133020","MyHC-pn"
"10365","MYH8","ENSG00000133020","gtMHC-F"
"10366","MYH9","ENSG00000100345","BDPLT6"
"10367","MYH9","ENSG00000100345","DFNA17"
"10368","MYH9","ENSG00000100345","EPSTS"
"10369","MYH9","ENSG00000100345","FTNS"
"10370","MYH9","ENSG00000100345","MATINS"
"10371","MYH9","ENSG00000100345","MHA"
"10372","MYH9","ENSG00000100345","NMHC-II-A"
"10373","MYH9","ENSG00000100345","NMMHC-IIA"
"10374","MYH9","ENSG00000100345","NMMHCA"
"10375","MYH10","ENSG00000133026","NMMHC-IIB"
"10376","MYH10","ENSG00000133026","NMMHCB"
"10377","MYH11","ENSG00000133392","AAT4"
"10378","MYH11","ENSG00000133392","FAA4"
"10379","MYH11","ENSG00000133392","SMHC"
"10380","MYH11","ENSG00000133392","SMMHC"
"10381","MYL1","ENSG00000168530","MLC1F"
"10382","MYL1","ENSG00000168530","MLC3F"
"10383","MYL1","ENSG00000168530","MYOFTA"
"10384","MYL2","ENSG00000111245","CMH10"
"10385","MYL2","ENSG00000111245","MLC-2s/v"
"10386","MYL2","ENSG00000111245","MLC2"
"10387","MYL3","ENSG00000160808","CMH8"
"10388","MYL3","ENSG00000160808","MLC-lV/sb"
"10389","MYL3","ENSG00000160808","MLC1SB"
"10390","MYL3","ENSG00000160808","MLC1V"
"10391","MYL3","ENSG00000160808","VLC1"
"10392","MYL3","ENSG00000160808","VLCl"
"10393","MYL4","ENSG00000198336","ALC1"
"10394","MYL4","ENSG00000198336","AMLC"
"10395","MYL4","ENSG00000198336","GT1"
"10396","MYL4","ENSG00000198336","PRO1957"
"10397","MYL5","ENSG00000215375","MYLC2"
"10398","MYL6","ENSG00000092841","ESMLC"
"10399","MYL6","ENSG00000092841","LC17"
"10400","MYL6","ENSG00000092841","LC17-GI"
"10401","MYL6","ENSG00000092841","LC17-NM"
"10402","MYL6","ENSG00000092841","LC17A"
"10403","MYL6","ENSG00000092841","LC17B"
"10404","MYL6","ENSG00000092841","MLC-3"
"10405","MYL6","ENSG00000092841","MLC1SM"
"10406","MYL6","ENSG00000092841","MLC3NM"
"10407","MYL6","ENSG00000092841","MLC3SM"
"10408","MYLK","ENSG00000065534","AAT7"
"10409","MYLK","ENSG00000065534","KRP"
"10410","MYLK","ENSG00000065534","MLCK"
"10411","MYLK","ENSG00000065534","MLCK1"
"10412","MYLK","ENSG00000065534","MLCK108"
"10413","MYLK","ENSG00000065534","MLCK210"
"10414","MYLK","ENSG00000065534","MMIHS"
"10415","MYLK","ENSG00000065534","MSTP083"
"10416","MYLK","ENSG00000065534","MYLK1"
"10417","MYLK","ENSG00000065534","smMLCK"
"10418","MYO1A","ENSG00000166866","BBMI"
"10419","MYO1A","ENSG00000166866","DFNA48"
"10420","MYO1A","ENSG00000166866","MIHC"
"10421","MYO1A","ENSG00000166866","MYHL"
"10422","MYO1C","ENSG00000197879","MMI-beta"
"10423","MYO1C","ENSG00000197879","MMIb"
"10424","MYO1C","ENSG00000197879","NMI"
"10425","MYO1C","ENSG00000197879","myr2"
"10426","MYO1D","ENSG00000176658","PPP1R108"
"10427","MYO1D","ENSG00000176658","myr4"
"10428","MYO1E","ENSG00000157483","FSGS6"
"10429","MYO1E","ENSG00000157483","HuncM-IC"
"10430","MYO1E","ENSG00000157483","MYO1C"
"10431","MYO5A","ENSG00000197535","GS1"
"10432","MYO5A","ENSG00000197535","MYH12"
"10433","MYO5A","ENSG00000197535","MYO5"
"10434","MYO5A","ENSG00000197535","MYR12"
"10435","MYO6","ENSG00000196586","DFNA22"
"10436","MYO6","ENSG00000196586","DFNB37"
"10437","MYO7A","ENSG00000137474","DFNA11"
"10438","MYO7A","ENSG00000137474","DFNB2"
"10439","MYO7A","ENSG00000137474","MYOVIIA"
"10440","MYO7A","ENSG00000137474","MYU7A"
"10441","MYO7A","ENSG00000137474","NSRD2"
"10442","MYO7A","ENSG00000137474","USH1B"
"10443","MYO7B","ENSG00000169994","-"
"10444","MYO9A","ENSG00000066933","CMS24"
"10445","MYO9B","ENSG00000099331","CELIAC4"
"10446","MYO9B","ENSG00000099331","MYR5"
"10447","MYO10","ENSG00000145555","-"
"10448","MYOC","ENSG00000034971","GLC1A"
"10449","MYOC","ENSG00000034971","GPOA"
"10450","MYOC","ENSG00000034971","JOAG"
"10451","MYOC","ENSG00000034971","JOAG1"
"10452","MYOC","ENSG00000034971","TIGR"
"10453","MYOD1","ENSG00000129152","MYF3"
"10454","MYOD1","ENSG00000129152","MYOD"
"10455","MYOD1","ENSG00000129152","PUM"
"10456","MYOD1","ENSG00000129152","bHLHc1"
"10457","MYOG","ENSG00000122180","MYF4"
"10458","MYOG","ENSG00000122180","bHLHc3"
"10459","MYOG","ENSG00000122180","myf-4"
"10460","PPP1R12A","ENSG00000058272","GUBS"
"10461","PPP1R12A","ENSG00000058272","M130"
"10462","PPP1R12A","ENSG00000058272","MBS"
"10463","PPP1R12A","ENSG00000058272","MYPT1"
"10464","PPP1R12B","ENSG00000077157","MYPT2"
"10465","PPP1R12B","ENSG00000077157","PP1bp55"
"10466","MYT1","ENSG00000196132","C20orf36"
"10467","MYT1","ENSG00000196132","MTF1"
"10468","MYT1","ENSG00000196132","MYTI"
"10469","MYT1","ENSG00000196132","NZF2"
"10470","MYT1","ENSG00000196132","PLPB1"
"10471","MYT1","ENSG00000196132","ZC2H2C1"
"10472","MYT1","ENSG00000196132","ZC2HC4A"
"10473","NAB1","ENSG00000138386","-"
"10474","NAB2","ENSG00000166886","MADER"
"10475","NACA","ENSG00000196531","HSD48"
"10476","NACA","ENSG00000196531","NAC-alpha"
"10477","NACA","ENSG00000196531","NACA1"
"10478","NACA","ENSG00000196531","skNAC"
"10479","NAGA","ENSG00000198951","D22S674"
"10480","NAGA","ENSG00000198951","GALB"
"10481","HNRNPM","ENSG00000099783","CEAR"
"10482","HNRNPM","ENSG00000099783","HNRNPM4"
"10483","HNRNPM","ENSG00000099783","HNRPM"
"10484","HNRNPM","ENSG00000099783","HNRPM4"
"10485","HNRNPM","ENSG00000099783","HTGR1"
"10486","HNRNPM","ENSG00000099783","NAGR1"
"10487","HNRNPM","ENSG00000099783","hnRNP M"
"10488","NAP1L1","ENSG00000187109","NAP1"
"10489","NAP1L1","ENSG00000187109","NAP1L"
"10490","NAP1L1","ENSG00000187109","NRP"
"10491","NAP1L2","ENSG00000186462","BPX"
"10492","NAP1L3","ENSG00000186310","MB20"
"10493","NAP1L3","ENSG00000186310","NPL3"
"10494","NAP1L4","ENSG00000205531","NAP1L4b"
"10495","NAP1L4","ENSG00000205531","NAP2"
"10496","NAP1L4","ENSG00000205531","NAP2L"
"10497","NAP1L4","ENSG00000205531","hNAP2"
"10498","NARS1","ENSG00000134440","ASNRS"
"10499","NARS1","ENSG00000134440","NARS"
"10500","NASP","ENSG00000132780","FLB7527"
"10501","NASP","ENSG00000132780","HMDRA1"
"10502","NASP","ENSG00000132780","PRO1999"
"10503","CEACAM6","ENSG00000086548","CD66c"
"10504","CEACAM6","ENSG00000086548","CEAL"
"10505","CEACAM6","ENSG00000086548","NCA"
"10506","NBL1","ENSG00000158747","D1S1733E"
"10507","NBL1","ENSG00000158747","DAN"
"10508","NBL1","ENSG00000158747","DAND1"
"10509","NBL1","ENSG00000158747","NB"
"10510","NBL1","ENSG00000158747","NO3"
"10511","NUBP1","ENSG00000103274","CIAO5"
"10512","NUBP1","ENSG00000103274","NBP"
"10513","NUBP1","ENSG00000103274","NBP1"
"10514","NUBP1","ENSG00000103274","NBP35"
"10515","NBN","ENSG00000104320","AT-V1"
"10516","NBN","ENSG00000104320","AT-V2"
"10517","NBN","ENSG00000104320","ATV"
"10518","NBN","ENSG00000104320","NBS"
"10519","NBN","ENSG00000104320","NBS1"
"10520","NBN","ENSG00000104320","P95"
"10521","NCAM1","ENSG00000149294","CD56"
"10522","NCAM1","ENSG00000149294","MSK39"
"10523","NCAM1","ENSG00000149294","NCAM"
"10524","NCAM2","ENSG00000154654","NCAM21"
"10525","NCBP1","ENSG00000136937","CBP80"
"10526","NCBP1","ENSG00000136937","NCBP"
"10527","NCBP1","ENSG00000136937","Sto1"
"10528","NCF2","ENSG00000116701","NCF-2"
"10529","NCF2","ENSG00000116701","NOXA2"
"10530","NCF2","ENSG00000116701","P67-PHOX"
"10531","NCF2","ENSG00000116701","P67PHOX"
"10532","NCF4","ENSG00000100365","CGD3"
"10533","NCF4","ENSG00000100365","NCF"
"10534","NCF4","ENSG00000100365","P40PHOX"
"10535","NCF4","ENSG00000100365","SH3PXD4"
"10536","NCK1","ENSG00000158092","NCK"
"10537","NCK1","ENSG00000158092","NCKalpha"
"10538","NCK1","ENSG00000158092","nck-1"
"10539","NCL","ENSG00000115053","C23"
"10540","NCL","ENSG00000115053","Nsr1"
"10541","NDN","ENSG00000182636","HsT16328"
"10542","NDN","ENSG00000182636","PWCR"
"10543","NDP","ENSG00000124479","EVR2"
"10544","NDP","ENSG00000124479","FEVR"
"10545","NDP","ENSG00000124479","ND"
"10546","NDUFA1","ENSG00000125356","CI-MWFE"
"10547","NDUFA1","ENSG00000125356","MC1DN12"
"10548","NDUFA1","ENSG00000125356","MWFE"
"10549","NDUFA1","ENSG00000125356","ZNF183"
"10550","NDUFA2","ENSG00000131495","B8"
"10551","NDUFA2","ENSG00000131495","CD14"
"10552","NDUFA2","ENSG00000131495","CIB8"
"10553","NDUFA2","ENSG00000131495","MC1DN13"
"10554","NDUFA3","ENSG00000170906","B9"
"10555","NDUFA3","ENSG00000170906","CI-B9"
"10556","NDUFA4","ENSG00000189043","CI-9k"
"10557","NDUFA4","ENSG00000189043","CI-MLRQ"
"10558","NDUFA4","ENSG00000189043","COXFA4"
"10559","NDUFA4","ENSG00000189043","MLRQ"
"10560","NDUFA5","ENSG00000128609","B13"
"10561","NDUFA5","ENSG00000128609","CI-13KD-B"
"10562","NDUFA5","ENSG00000128609","CI-13kB"
"10563","NDUFA5","ENSG00000128609","NUFM"
"10564","NDUFA5","ENSG00000128609","UQOR13"
"10565","NDUFA6","ENSG00000184983","B14"
"10566","NDUFA6","ENSG00000184983","CI-B14"
"10567","NDUFA6","ENSG00000184983","LYRM6"
"10568","NDUFA6","ENSG00000184983","MC1DN33"
"10569","NDUFA6","ENSG00000184983","NADHB14"
"10570","NDUFA8","ENSG00000119421","CI-19KD"
"10571","NDUFA8","ENSG00000119421","CI-PGIV"
"10572","NDUFA8","ENSG00000119421","PGIV"
"10573","NEB","ENSG00000183091","NEB177D"
"10574","NEB","ENSG00000183091","NEM2"
"10575","NDUFA10","ENSG00000130414","CI-42KD"
"10576","NDUFA10","ENSG00000130414","CI-42k"
"10577","NDUFA10","ENSG00000130414","MC1DN22"
"10578","NDUFAB1","ENSG00000004779","ACP"
"10579","NDUFAB1","ENSG00000004779","ACP1"
"10580","NDUFAB1","ENSG00000004779","FASN2A"
"10581","NDUFAB1","ENSG00000004779","SDAP"
"10582","NDUFB1","ENSG00000183648","CI-MNLL"
"10583","NDUFB1","ENSG00000183648","CI-SGDH"
"10584","NDUFB1","ENSG00000183648","MNLL"
"10585","NDUFB2","ENSG00000090266","AGGG"
"10586","NDUFB2","ENSG00000090266","CI-AGGG"
"10587","NDUFB3","ENSG00000119013","B12"
"10588","NDUFB3","ENSG00000119013","CI-B12"
"10589","NDUFB3","ENSG00000119013","MC1DN25"
"10590","NDUFB4","ENSG00000065518","B15"
"10591","NDUFB4","ENSG00000065518","CI-B15"
"10592","NDUFB5","ENSG00000136521","CISGDH"
"10593","NDUFB5","ENSG00000136521","SGDH"
"10594","NDUFB6","ENSG00000165264","B17"
"10595","NDUFB6","ENSG00000165264","CI"
"10596","NDUFB7","ENSG00000099795","B18"
"10597","NDUFB7","ENSG00000099795","CI-B18"
"10598","NDUFB9","ENSG00000147684","B22"
"10599","NDUFB9","ENSG00000147684","CI-B22"
"10600","NDUFB9","ENSG00000147684","LYRM3"
"10601","NDUFB9","ENSG00000147684","MC1DN24"
"10602","NDUFB9","ENSG00000147684","UQOR22"
"10603","NDUFB10","ENSG00000140990","PDSW"
"10604","NDUFC1","ENSG00000109390","KFYI"
"10605","NDUFS1","ENSG00000023228","CI-75Kd"
"10606","NDUFS1","ENSG00000023228","CI-75k"
"10607","NDUFS1","ENSG00000023228","MC1DN5"
"10608","NDUFS1","ENSG00000023228","PRO1304"
"10609","NDUFS2","ENSG00000158864","CI-49"
"10610","NDUFS2","ENSG00000158864","MC1DN6"
"10611","NDUFS3","ENSG00000213619","CI-30"
"10612","NDUFS3","ENSG00000213619","MC1DN8"
"10613","NDUFV1","ENSG00000167792","CI-51K"
"10614","NDUFV1","ENSG00000167792","CI51KD"
"10615","NDUFV1","ENSG00000167792","MC1DN4"
"10616","NDUFV1","ENSG00000167792","UQOR1"
"10617","NDUFS4","ENSG00000164258","AQDQ"
"10618","NDUFS4","ENSG00000164258","CI-18"
"10619","NDUFS4","ENSG00000164258","CI-18 kDa"
"10620","NDUFS4","ENSG00000164258","CI-AQDQ"
"10621","NDUFS4","ENSG00000164258","MC1DN1"
"10622","NDUFS5","ENSG00000168653","CI-15k"
"10623","NDUFS5","ENSG00000168653","CI15K"
"10624","NDUFS6","ENSG00000145494","CI-13kA"
"10625","NDUFS6","ENSG00000145494","CI-13kD-A"
"10626","NDUFS6","ENSG00000145494","CI13KDA"
"10627","NDUFS6","ENSG00000145494","MC1DN9"
"10628","NDUFS8","ENSG00000110717","CI-23k"
"10629","NDUFS8","ENSG00000110717","CI23KD"
"10630","NDUFS8","ENSG00000110717","MC1DN2"
"10631","NDUFS8","ENSG00000110717","TYKY"
"10632","NDUFV3","ENSG00000160194","CI-10k"
"10633","NDUFV3","ENSG00000160194","CI-9KD"
"10634","DRG1","ENSG00000185721","NEDD3"
"10635","NEDD4","ENSG00000069869","NEDD4-1"
"10636","NEDD4","ENSG00000069869","RPF1"
"10637","SEPTIN2","ENSG00000168385","DIFF6"
"10638","SEPTIN2","ENSG00000168385","NEDD-5"
"10639","SEPTIN2","ENSG00000168385","NEDD5"
"10640","SEPTIN2","ENSG00000168385","Pnutl3"
"10641","SEPTIN2","ENSG00000168385","SEPT2"
"10642","SEPTIN2","ENSG00000168385","hNedd5"
"10643","NEDD9","ENSG00000111859","CAS-L"
"10644","NEDD9","ENSG00000111859","CAS2"
"10645","NEDD9","ENSG00000111859","CASL"
"10646","NEDD9","ENSG00000111859","CASS2"
"10647","NEDD9","ENSG00000111859","HEF1"
"10648","NEFM","ENSG00000104722","NEF3"
"10649","NEFM","ENSG00000104722","NF-M"
"10650","NEFM","ENSG00000104722","NFM"
"10651","NEFH","ENSG00000100285","CMT2CC"
"10652","NEFH","ENSG00000100285","NFH"
"10653","NELL1","ENSG00000165973","IDH3GL"
"10654","NELL1","ENSG00000165973","NRP1"
"10655","NEFL","ENSG00000277586","CMT1F"
"10656","NEFL","ENSG00000277586","CMT2E"
"10657","NEFL","ENSG00000277586","CMTDIG"
"10658","NEFL","ENSG00000277586","NF-L"
"10659","NEFL","ENSG00000277586","NF68"
"10660","NEFL","ENSG00000277586","NFL"
"10661","NEFL","ENSG00000277586","PPP1R110"
"10662","NEK1","ENSG00000137601","ALS24"
"10663","NEK1","ENSG00000137601","NY-REN-55"
"10664","NEK1","ENSG00000137601","SRPS2"
"10665","NEK1","ENSG00000137601","SRPS2A"
"10666","NEK1","ENSG00000137601","SRTD6"
"10667","NEK2","ENSG00000117650","HsPK21"
"10668","NEK2","ENSG00000117650","NEK2A"
"10669","NEK2","ENSG00000117650","NLK1"
"10670","NEK2","ENSG00000117650","PPP1R111"
"10671","NEK2","ENSG00000117650","RP67"
"10672","NEK3","ENSG00000136098","HSPK36"
"10673","NELL2","ENSG00000184613","NRP2"
"10674","NEO1","ENSG00000067141","IGDCC2"
"10675","NEO1","ENSG00000067141","NGN"
"10676","NEO1","ENSG00000067141","NTN1R2"
"10677","NEU1","ENSG00000204386","NANH"
"10678","NEU1","ENSG00000204386","NEU"
"10679","NEU1","ENSG00000204386","SIAL1"
"10680","NEU2","ENSG00000115488","SIAL2"
"10681","NEUROD2","ENSG00000171532","EIEE72"
"10682","NEUROD2","ENSG00000171532","NDRF"
"10683","NEUROD2","ENSG00000171532","bHLHa1"
"10684","NEUROG1","ENSG00000181965","AKA"
"10685","NEUROG1","ENSG00000181965","Math4C"
"10686","NEUROG1","ENSG00000181965","NEUROD3"
"10687","NEUROG1","ENSG00000181965","bHLHa6"
"10688","NEUROG1","ENSG00000181965","ngn1"
"10689","NF1","ENSG00000196712","NFNS"
"10690","NF1","ENSG00000196712","VRNF"
"10691","NF1","ENSG00000196712","WSS"
"10692","NF2","ENSG00000186575","ACN"
"10693","NF2","ENSG00000186575","BANF"
"10694","NF2","ENSG00000186575","SCH"
"10695","NFATC1","ENSG00000131196","NF-ATC"
"10696","NFATC1","ENSG00000131196","NF-ATc1.2"
"10697","NFATC1","ENSG00000131196","NFAT2"
"10698","NFATC1","ENSG00000131196","NFATc"
"10699","NFATC2","ENSG00000101096","NFAT1"
"10700","NFATC2","ENSG00000101096","NFATP"
"10701","NFIA","ENSG00000162599","BRMUTD"
"10702","NFIA","ENSG00000162599","CTF"
"10703","NFIA","ENSG00000162599","NF-I/A"
"10704","NFIA","ENSG00000162599","NF1-A"
"10705","NFIA","ENSG00000162599","NFI-A"
"10706","NFIA","ENSG00000162599","NFI-L"
"10707","NFATC3","ENSG00000072736","NF-AT4c"
"10708","NFATC3","ENSG00000072736","NFAT4"
"10709","NFATC3","ENSG00000072736","NFATX"
"10710","NFATC4","ENSG00000100968","NF-AT3"
"10711","NFATC4","ENSG00000100968","NF-ATC4"
"10712","NFATC4","ENSG00000100968","NFAT3"
"10713","NFE2","ENSG00000123405","NF-E2"
"10714","NFE2","ENSG00000123405","p45"
"10715","NFE2L1","ENSG00000082641","LCR-F1"
"10716","NFE2L1","ENSG00000082641","NRF1"
"10717","NFE2L1","ENSG00000082641","TCF11"
"10718","NFE2L2","ENSG00000116044","HEBP1"
"10719","NFE2L2","ENSG00000116044","IMDDHH"
"10720","NFE2L2","ENSG00000116044","NRF2"
"10721","NFE2L2","ENSG00000116044","Nrf-2"
"10722","NFIB","ENSG00000147862","CTF"
"10723","NFIB","ENSG00000147862","HMGIC/NFIB"
"10724","NFIB","ENSG00000147862","MACID"
"10725","NFIB","ENSG00000147862","NF-I/B"
"10726","NFIB","ENSG00000147862","NF1-B"
"10727","NFIB","ENSG00000147862","NFI-B"
"10728","NFIB","ENSG00000147862","NFI-RED"
"10729","NFIB","ENSG00000147862","NFIB2"
"10730","NFIB","ENSG00000147862","NFIB3"
"10731","NFIC","ENSG00000141905","CTF"
"10732","NFIC","ENSG00000141905","CTF5"
"10733","NFIC","ENSG00000141905","NF-I"
"10734","NFIC","ENSG00000141905","NFI"
"10735","NFIL3","ENSG00000165030","E4BP4"
"10736","NFIL3","ENSG00000165030","IL3BP1"
"10737","NFIL3","ENSG00000165030","NF-IL3A"
"10738","NFIL3","ENSG00000165030","NFIL3A"
"10739","NFIX","ENSG00000008441","CTF"
"10740","NFIX","ENSG00000008441","MRSHSS"
"10741","NFIX","ENSG00000008441","NF-I/X"
"10742","NFIX","ENSG00000008441","NF1-X"
"10743","NFIX","ENSG00000008441","NF1A"
"10744","NFIX","ENSG00000008441","SOTOS2"
"10745","NFKB1","ENSG00000109320","CVID12"
"10746","NFKB1","ENSG00000109320","EBP-1"
"10747","NFKB1","ENSG00000109320","KBF1"
"10748","NFKB1","ENSG00000109320","NF-kB"
"10749","NFKB1","ENSG00000109320","NF-kB1"
"10750","NFKB1","ENSG00000109320","NF-kappa-B1"
"10751","NFKB1","ENSG00000109320","NF-kappaB"
"10752","NFKB1","ENSG00000109320","NFKB-p105"
"10753","NFKB1","ENSG00000109320","NFKB-p50"
"10754","NFKB1","ENSG00000109320","NFkappaB"
"10755","NFKB1","ENSG00000109320","p105"
"10756","NFKB1","ENSG00000109320","p50"
"10757","NFKB2","ENSG00000077150","CVID10"
"10758","NFKB2","ENSG00000077150","H2TF1"
"10759","NFKB2","ENSG00000077150","LYT-10"
"10760","NFKB2","ENSG00000077150","LYT10"
"10761","NFKB2","ENSG00000077150","NF-kB2"
"10762","NFKB2","ENSG00000077150","p100"
"10763","NFKB2","ENSG00000077150","p49/p100"
"10764","NFKB2","ENSG00000077150","p52"
"10765","NFKBIA","ENSG00000100906","EDAID2"
"10766","NFKBIA","ENSG00000100906","IKBA"
"10767","NFKBIA","ENSG00000100906","MAD-3"
"10768","NFKBIA","ENSG00000100906","NFKBI"
"10769","NFKBIB","ENSG00000104825","IKBB"
"10770","NFKBIB","ENSG00000104825","TRIP9"
"10771","NFKBIE","ENSG00000146232","IKBE"
"10772","NFKBIL1","ENSG00000204498","IKBL"
"10773","NFKBIL1","ENSG00000204498","NFKBIL"
"10774","TONSL","ENSG00000160949","IKBR"
"10775","TONSL","ENSG00000160949","NFKBIL2"
"10776","TONSL","ENSG00000160949","SEMDSP"
"10777","NFRKB","ENSG00000170322","INO80G"
"10778","NFX1","ENSG00000086102","NFX2"
"10779","NFX1","ENSG00000086102","TEG-42"
"10780","NFX1","ENSG00000086102","Tex42"
"10781","NFYA","ENSG00000001167","CBF-A"
"10782","NFYA","ENSG00000001167","CBF-B"
"10783","NFYA","ENSG00000001167","HAP2"
"10784","NFYA","ENSG00000001167","NF-YA"
"10785","NFYB","ENSG00000120837","CBF-A"
"10786","NFYB","ENSG00000120837","CBF-B"
"10787","NFYB","ENSG00000120837","HAP3"
"10788","NFYB","ENSG00000120837","NF-YB"
"10789","NFYC","ENSG00000066136","CBF-C"
"10790","NFYC","ENSG00000066136","CBFC"
"10791","NFYC","ENSG00000066136","H1TF2A"
"10792","NFYC","ENSG00000066136","HAP5"
"10793","NFYC","ENSG00000066136","HSM"
"10794","NFYC","ENSG00000066136","NF-YC"
"10795","NGF","ENSG00000134259","Beta-NGF"
"10796","NGF","ENSG00000134259","HSAN5"
"10797","NGF","ENSG00000134259","NGFB"
"10798","NGFR","ENSG00000064300","CD271"
"10799","NGFR","ENSG00000064300","Gp80-LNGFR"
"10800","NGFR","ENSG00000064300","TNFRSF16"
"10801","NGFR","ENSG00000064300","p75(NTR)"
"10802","NGFR","ENSG00000064300","p75NTR"
"10803","NHLH1","ENSG00000171786","HEN1"
"10804","NHLH1","ENSG00000171786","NSCL"
"10805","NHLH1","ENSG00000171786","NSCL1"
"10806","NHLH1","ENSG00000171786","bHLHa35"
"10807","NHLH2","ENSG00000177551","HEN2"
"10808","NHLH2","ENSG00000177551","NSCL2"
"10809","NHLH2","ENSG00000177551","bHLHa34"
"10810","SNU13","ENSG00000100138","15.5K"
"10811","SNU13","ENSG00000100138","FA-1"
"10812","SNU13","ENSG00000100138","FA1"
"10813","SNU13","ENSG00000100138","NHP2L1"
"10814","SNU13","ENSG00000100138","NHPX"
"10815","SNU13","ENSG00000100138","OTK27"
"10816","SNU13","ENSG00000100138","SNRNP15-5"
"10817","SNU13","ENSG00000100138","SPAG12"
"10818","SNU13","ENSG00000100138","SSFA1"
"10819","NHS","ENSG00000188158","CTRCT40"
"10820","NHS","ENSG00000188158","CXN"
"10821","NHS","ENSG00000188158","SCML1"
"10822","NID1","ENSG00000116962","NID"
"10823","NINJ1","ENSG00000131669","NIN1"
"10824","NINJ1","ENSG00000131669","NINJURIN"
"10825","NINJ2","ENSG00000171840","-"
"10826","NIT1","ENSG00000158793","-"
"10827","NKG7","ENSG00000105374","GIG1"
"10828","NKG7","ENSG00000105374","GMP-17"
"10829","NKG7","ENSG00000105374","p15-TIA-1"
"10830","NKTR","ENSG00000114857","p104"
"10831","NKX2-2","ENSG00000125820","NKX2.2"
"10832","NKX2-2","ENSG00000125820","NKX2B"
"10833","NKX3-1","ENSG00000167034","BAPX2"
"10834","NKX3-1","ENSG00000167034","NKX3"
"10835","NKX3-1","ENSG00000167034","NKX3.1"
"10836","NKX3-1","ENSG00000167034","NKX3A"
"10837","NKX6-1","ENSG00000163623","NKX6.1"
"10838","NKX6-1","ENSG00000163623","NKX6A"
"10839","NNAT","ENSG00000053438","Peg5"
"10840","NMB","ENSG00000197696","-"
"10841","NMBR","ENSG00000135577","BB1"
"10842","NMBR","ENSG00000135577","BB1R"
"10843","NMBR","ENSG00000135577","NMB-R"
"10844","NME3","ENSG00000103024","DR-nm23"
"10845","NME3","ENSG00000103024","NDPK-C"
"10846","NME3","ENSG00000103024","NDPKC"
"10847","NME3","ENSG00000103024","NM23-H3"
"10848","NME3","ENSG00000103024","NM23H3"
"10849","NME3","ENSG00000103024","c371H6.2"
"10850","NME4","ENSG00000103202","NDPK-D"
"10851","NME4","ENSG00000103202","NM23H4"
"10852","NME4","ENSG00000103202","nm23-H4"
"10853","NQO2","ENSG00000124588","DHQV"
"10854","NQO2","ENSG00000124588","DIA6"
"10855","NQO2","ENSG00000124588","NMOR2"
"10856","NQO2","ENSG00000124588","QR2"
"10857","NMT1","ENSG00000136448","NMT"
"10858","NNMT","ENSG00000166741","-"
"10859","NODAL","ENSG00000156574","HTX5"
"10860","NONO","ENSG00000147140","MRXS34"
"10861","NONO","ENSG00000147140","NMT55"
"10862","NONO","ENSG00000147140","NRB54"
"10863","NONO","ENSG00000147140","P54"
"10864","NONO","ENSG00000147140","P54NRB"
"10865","NONO","ENSG00000147140","PPP1R114"
"10866","NOS1","ENSG00000089250","IHPS1"
